smiles,fgs
NC(=O)c1sc(-c2ccccc2)cc1N,"{'Primary aromatic amine': [(14, 13)], 'Primary amide': [(1, 2, 0)], 'Benzene': [(6, 7, 8, 9, 10, 11)], 'thiophene': [(12, 13, 3, 4, 5)]}"
Cc1ccc2c(c1)c(-c1ccnc3cc(Cl)ccc13)c(C)n2CC(=O)O,"{'Carboxylic acid': [(23, 24, 25)], 'Arylchloride': [(15, 14)], '1H-indole': [(1, 2, 3, 4, 21, 19, 7, 5, 6)], 'quinoline': [(16, 14, 13, 12, 11, 10, 9, 8, 18, 17)]}"
COc1ccc2ncc(F)c(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,"{'Alkylarylether': [(1, 2, 0), (25, 22, 26), (28, 21, 27)], 'Secondary aliphatic amine': [(17,)], 'Arylfluoride': [(9, 8)], 'piperidine': [(16, 15, 14, 13, 30, 29)], 'pyridine': [(4, 3, 2, 32, 31, 5), (10, 8, 7, 6, 5, 31), (21, 20, 19, 24, 23, 22)]}"
CS(=O)(=O)c1ccc(-c2cnc(N)c(-c3ccc(C(F)(F)F)nc3)c2)cc1,"{'Primary aromatic amine': [(12, 11)], 'Sulfonyl': [(1, 2, 3)], 'Trifluoromethyl': [(19, 18, 20, 21)], 'Benzene': [(4, 5, 6, 7, 25, 26)], 'pyridine': [(15, 14, 23, 22, 17, 16), (24, 13, 11, 10, 9, 8)]}"
O=C1CCOc2nc(CCc3ccccc3)ccc21,"{'Alkylarylether': [(4, 5, 3)], 'Ketone': [(2, 1, 0, 18)], 'Benzene': [(10, 11, 12, 13, 14, 15)], 'pyridine': [(17, 16, 7, 6, 5, 18)]}"
O=c1[nH]c2cc(Cl)ccc2o1,"{'Urethane': [(2, 1, 0, 10)], 'Arylchloride': [(6, 5)], 'benzo[d]oxazole': [(5, 7, 8, 9, 10, 1, 2, 3, 4)]}"
CC(C)C(=O)NCCNCC(O)COc1ccc(O)cc1,"{'Secondary hydroxyl': [(11, 10)], 'Alkylarylether': [(13, 14, 12)], 'Secondary aliphatic amine': [(8,)], 'Secondary amide': [(3, 4, 5, 6)], 'Phenol': [(18, 17)], 'Benzene': [(14, 15, 16, 17, 19, 20)]}"
NC1(c2ccc(-c3nn4cccc4cc3-c3ccccc3)cc2)CCC1,"{'Primary aliphatic amine': [(0,)], 'Benzene': [(2, 3, 4, 5, 21, 22), (15, 16, 17, 18, 19, 20)], '1H-pyrrole': [(10, 11, 12, 8, 9)], 'pyridazine': [(13, 14, 6, 7, 8, 12)]}"
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,"{'Alkylarylether': [(4, 5, 3)], 'Carboxylic acid': [(1, 0, 2)], 'Sulfonamide': [(20, 21, 22, 19)], 'Trifluoromethyl': [(10, 9, 11, 12)], 'Benzene': [(5, 6, 7, 8, 13, 14), (23, 24, 25, 26, 27, 28)], 'piperazine': [(17, 18, 19, 29, 30, 16)]}"
CSCCC(NC(=O)c1sccc1Cl)c1nc2ccccc2[nH]1,"{'Dialkylthioether': [(1, 0, 2)], 'Secondary amide': [(6, 7, 5, 4)], 'Arylchloride': [(13, 12)], 'thiophene': [(11, 12, 8, 9, 10)], 'benzimidazole': [(18, 19, 20, 21, 22, 14, 15, 16, 17)]}"
COc1ccnc(CCc2nc3cccnc3[nH]2)c1,"{'Alkylarylether': [(1, 2, 0)], 'imidazole': [(11, 16, 17, 9, 10)], 'pyridine': [(2, 3, 4, 5, 6, 18), (12, 11, 16, 15, 14, 13)]}"
O=C(Nc1nc2ccccc2n1CCN1CCOCC1)c1cccc([N+](=O)[O-])c1,"{'Secondary amide': [(1, 0, 2, 3)], 'Nitro': [(25, 26, 27)], 'Benzene': [(20, 21, 22, 23, 24, 28)], 'morpholine': [(15, 16, 17, 18, 19, 14)], 'benzimidazole': [(7, 8, 9, 10, 11, 3, 4, 5, 6)]}"
CC(C)[C@@H](CO)NS(=O)(=O)c1ccc(Cl)s1,"{'Primary hydroxyl': [(5, 4)], 'Arylchloride': [(14, 13)], 'Sulfonamide': [(7, 8, 9, 6)], 'thiophene': [(11, 12, 13, 15, 10)]}"
CC(C)C(NC(=O)Cn1c(-c2cccnc2)ccc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,"{'Ketone': [(3, 32, 33, 34)], 'Secondary amide': [(5, 6, 4, 3)], 'Lactam': [(18, 30, 31, 8)], 'Urethane': [(19, 20, 21, 22)], 'Trifluoromethyl': [(35, 34, 36, 37)], 'Benzene': [(24, 25, 26, 27, 28, 29)], 'pyridine': [(11, 10, 15, 14, 13, 12), (17, 16, 9, 8, 30, 18)]}"
C=CC1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12,"{'Alkene': [(0, 1)], 'Secondary hydroxyl': [(11, 10)], 'Alkylarylether': [(20, 19, 21)], 'quinoline': [(19, 18, 17, 16, 15, 14, 13, 12, 23, 22)], 'quinuclidine': [(2, 3, 4, 5, 6, 7, 8, 9)]}"
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,"{'Nitrile': [(0, 1)], '1H-pyrrole': [(19, 20, 16, 17, 18)], 'pyrazole': [(11, 10, 9, 22, 21)], 'pyrimidine': [(20, 12, 13, 14, 15, 16)]}"
O=S(=O)(Nc1nccs1)c1cc(Cl)ccc1Cl,"{'Arylchloride': [(12, 11), (16, 15)], 'Sulfonamide': [(1, 0, 2, 3)], 'Benzene': [(9, 10, 11, 13, 14, 15)], 'thiazole': [(6, 7, 8, 4, 5)]}"
O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,"{'Lactam': [(2, 1, 0, 30)], 'Sulfonamide': [(8, 9, 10, 7)], 'Benzene': [(11, 12, 13, 14, 25, 26)], 'piperidine': [(4, 5, 6, 7, 27, 28)], 'morpholine': [(1, 2, 3, 4, 29, 30)], 'isoquinoline': [(15, 16, 17, 18, 19, 20, 21, 22, 23, 24)]}"
COc1ccc(-c2cc(Nc3ccn(C)n3)n3ncc(C#N)c3n2)cc1,"{'Alkylarylether': [(1, 2, 0)], 'Nitrile': [(21, 20)], 'Benzene': [(2, 3, 4, 5, 24, 25)], 'pyrazole': [(11, 10, 15, 13, 12)], 'pyrazolo[1,5-a]pyrimidine': [(7, 6, 23, 22, 19, 18, 17, 16, 8)]}"
Cc1cc(C(=O)Cn2cc(C(F)(F)F)ccc2=O)c(C)n1Cc1ccccc1,"{'Ketone': [(3, 4, 5, 6)], 'Lactam': [(15, 16, 17, 7)], 'Trifluoromethyl': [(11, 10, 12, 13)], 'Benzene': [(22, 23, 24, 25, 26, 27)], '1H-pyrrole': [(2, 3, 18, 20, 1)], 'pyridine': [(14, 9, 8, 7, 16, 15)]}"
Oc1ccc2nc(-c3ccccc3)sc2c1,"{'Phenol': [(0, 1)], 'Benzene': [(7, 8, 9, 10, 11, 12)], 'benzo[d]thiazole': [(2, 1, 15, 14, 13, 6, 5, 4, 3)]}"
NS(=O)(=O)c1nc2ccccc2s1,"{'Sulfonamide': [(1, 2, 3, 0)], 'benzo[d]thiazole': [(8, 9, 10, 11, 12, 4, 5, 6, 7)]}"
CS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,"{'Alkylarylether': [(15, 14, 16)], 'Carboxylic acid': [(17, 18, 19)], 'Arylchloride': [(11, 10), (21, 20)], 'Sulfonyl': [(1, 2, 3)], 'Benzene': [(4, 5, 6, 7, 20, 22), (8, 9, 10, 12, 13, 14)]}"
OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccc(F)c(F)c4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,"{'Primary hydroxyl': [(0, 1)], 'Alkylarylthioether': [(24, 23, 25)], 'Secondary mixed amine': [(10,)], '1,2-Diol': [(34, 33, 35, 36)], 'Arylfluoride': [(18, 17), (20, 19)], 'Trifluoromethyl': [(28, 27, 29, 30)], 'Benzene': [(14, 15, 16, 17, 19, 21)], '1H-1,2,3-triazole': [(8, 32, 5, 6, 7)], 'pyrimidine': [(8, 9, 22, 23, 31, 32)]}"
NC(=O)c1ccccc1OCc1ccccc1,"{'Alkylarylether': [(9, 8, 10)], 'Primary amide': [(1, 2, 0)], 'Benzene': [(3, 4, 5, 6, 7, 8), (11, 12, 13, 14, 15, 16)]}"
CC1CC(=O)Nc2ccccc2N1,"{'Secondary mixed amine': [(12,)], 'Lactam': [(2, 3, 4, 5)], 'Benzene': [(6, 7, 8, 9, 10, 11)]}"
NC(=O)N1c2ccccc2CC(=O)c2ccccc21,"{'Ketone': [(10, 11, 12, 13)], 'Urea': [(0, 1, 2, 3)], 'Benzene': [(4, 5, 6, 7, 8, 9), (13, 14, 15, 16, 17, 18)]}"
Cc1ccc(F)cc1S(=O)(=O)N[C@@H]1CCN(Cc2ccc(-c3ccccc3)cc2)C1,"{'Arylfluoride': [(5, 4)], 'Sulfonamide': [(8, 9, 10, 11)], 'Benzene': [(1, 2, 3, 4, 6, 7), (17, 18, 19, 20, 27, 28), (21, 22, 23, 24, 25, 26)], 'pyrrolidine': [(12, 13, 14, 15, 29)]}"
COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1OC,"{'Alkylarylether': [(1, 2, 0), (21, 20, 22)], 'Phenol': [(12, 11), (15, 14)], 'Oxoarene': [(17, 18)], 'Hetero O': [(8,)], 'Benzene': [(2, 3, 4, 5, 19, 20), (9, 10, 11, 13, 14, 16)]}"
CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,"{'Diarylthioether': [(10, 11, 12)], 'Carboxylic acid': [(23, 24, 25)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylchloride': [(16, 15)], 'Benzene': [(12, 13, 14, 15, 17, 18)], '1H-indole': [(4, 5, 6, 7, 21, 19, 10, 8, 9)]}"
O=C1CCOc2nc(C#CC3CCCC3)ccc21,"{'Alkyne': [(8, 9)], 'Alkylarylether': [(4, 5, 3)], 'Ketone': [(2, 1, 0, 17)], 'pyridine': [(16, 15, 7, 6, 5, 17)]}"
CN1CCN2c3ncccc3Cc3ccccc3C2C1,"{'Benzene': [(12, 13, 14, 15, 16, 17)], 'pyridine': [(9, 8, 7, 6, 5, 10)], 'piperazine': [(2, 3, 4, 18, 19, 1)]}"
COc1ccccc1-c1nnc(N)[nH]1,"{'Alkylarylether': [(1, 2, 0)], 'Primary aromatic amine': [(12, 11)], 'Benzene': [(2, 3, 4, 5, 6, 7)], '4H-1,2,4-triazole': [(8, 13, 11, 10, 9)]}"
COc1ccc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)cc1OC,"{'Alkylarylether': [(1, 2, 0), (30, 29, 31)], 'Secondary amide': [(18, 19, 20, 21)], 'Tertiary amide': [(10, 11, 9, 8, 26)], 'Nitrile': [(23, 22)], 'Benzene': [(2, 3, 4, 5, 28, 29)], 'piperazine': [(7, 8, 9, 26, 27, 6)]}"
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,"{'Tertiary amide': [(3, 4, 2, 1, 16)], 'Sulfonyl': [(10, 12, 13)], 'Sulfonamide': [(34, 36, 37, 33)], 'Benzene': [(6, 7, 8, 9, 14, 15), (23, 24, 25, 26, 27, 28), (29, 30, 31, 32, 38, 39)], 'piperidine': [(16, 17, 18, 19, 40, 41)]}"
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,"{'Secondary hydroxyl': [(10, 9)], 'Dialkylthioether': [(15, 14, 16)], 'Secondary aliphatic amine': [(12,), (19,)], 'Phenol': [(5, 4)], 'Oxoarene': [(1, 0)], 'Benzene': [(22, 23, 24, 25, 26, 27)], 'benzo[d]thiazole': [(6, 7, 8, 28, 29, 1, 2, 3, 4)]}"
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2)c1,"{'Tertiary amide': [(24, 25, 26, 27, 31)], 'Urea': [(19, 20, 21, 22)], 'Sulfonamide': [(5, 6, 7, 4)], '4H-1,2,4-triazole': [(16, 17, 18, 32, 33)], 'pyridine': [(14, 13, 34, 33, 16, 15), (35, 12, 11, 10, 9, 8)], 'morpholine': [(27, 28, 29, 30, 31, 26)]}"
CC[C@H](NC(=O)c1c([S+]([O-])C(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,"{'Secondary amide': [(4, 5, 3, 2)], 'Sulfoxide': [(8,)], 'Benzene': [(14, 15, 16, 17, 18, 19), (27, 28, 29, 30, 31, 32)], 'quinoline': [(24, 23, 22, 21, 20, 13, 7, 6, 26, 25)]}"
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)COC(C)=O,"{'Alkylarylether': [(1, 2, 0), (5, 4, 6)], 'Carboxylic ester': [(29, 31, 28, 27)], 'Secondary amide': [(25, 26, 24, 23)], 'Sulfonamide': [(8, 9, 10, 11)], 'Benzene': [(2, 3, 4, 7, 22, 23)], 'tetrahydroquinoline': [(15, 14, 13, 12, 17, 16, 18, 19, 20, 11)]}"
C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)[nH]n2)c2cccn2n1,"{'Secondary amide': [(2, 3, 4, 5)], 'Arylfluoride': [(9, 8)], 'pyrrolidine': [(12, 13, 14, 15, 1)], '1H-pyrrole': [(29, 30, 31, 32, 28)], 'pyrazole': [(21, 20, 27, 26, 22)], 'pyridine': [(6, 5, 11, 10, 8, 7)], '1,2,4-triazine': [(18, 28, 32, 33, 16, 17)]}"
CC1CN(C(=O)c2ccccc2)c2ccccc2NC1=O,"{'Tertiary amide': [(4, 5, 3, 2, 12)], 'Lactam': [(1, 19, 20, 18)], 'Benzene': [(6, 7, 8, 9, 10, 11), (12, 13, 14, 15, 16, 17)]}"
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,"{'Alkylarylether': [(1, 2, 0), (11, 10, 12), (31, 30, 32)], 'Carboxylic acid': [(24, 25, 26)], 'Trifluoromethyl': [(20, 19, 21, 22)], 'Benzene': [(13, 14, 15, 16, 17, 18)], 'thiophene': [(9, 10, 23, 27, 8)], 'benzimidazole': [(2, 30, 29, 28, 7, 6, 5, 4, 3)]}"
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3Cl)c2s1,"{'Secondary hydroxyl': [(10, 9)], 'Dialkylthioether': [(16, 15, 17)], 'Secondary aliphatic amine': [(12,), (19,)], 'Phenol': [(5, 4)], 'Arylchloride': [(27, 26), (29, 28)], 'Oxoarene': [(1, 0)], 'Benzene': [(22, 23, 24, 25, 26, 28)], 'benzo[d]thiazole': [(6, 7, 8, 30, 31, 1, 2, 3, 4)]}"
NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)N[C@H]1CCCNC1,"{'Secondary amide': [(17, 18, 19, 20)], 'Urea': [(0, 1, 2, 3)], 'Arylfluoride': [(12, 11), (14, 13)], 'Benzene': [(7, 8, 9, 10, 11, 13)], 'thiophene': [(4, 5, 6, 15, 16)], 'piperidine': [(21, 20, 25, 24, 23, 22)]}"
CC(C)C(=O)Nc1nc(-c2ccccn2)cc2ccccc12,"{'Secondary amide': [(3, 4, 5, 6)], 'pyridine': [(11, 10, 9, 14, 13, 12)], 'isoquinoline': [(18, 19, 20, 21, 6, 7, 8, 15, 16, 17)]}"
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,"{'Primary aromatic amine': [(0, 1), (4, 3), (15, 14)], 'Benzene': [(8, 9, 10, 11, 12, 13)], 'pteridine': [(7, 14, 16, 17, 18, 1, 2, 3, 5, 6)]}"
C=CCNS(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,"{'Alkene': [(0, 1)], 'Tertiary hydroxyl': [(16, 14)], 'Secondary amide': [(12, 13, 11, 10)], 'Arylchloride': [(22, 21)], 'Sulfonamide': [(4, 5, 6, 3)], 'Trifluoromethyl': [(18, 17, 19, 20)], 'Benzene': [(7, 8, 9, 10, 21, 23)]}"
COc1ccc(C(=O)NCc2cn(-c3cc(C)nc4ccc(OC)cc34)nn2)cc1,"{'Alkylarylether': [(1, 2, 0), (22, 21, 23)], 'Secondary amide': [(6, 7, 8, 9)], 'Benzene': [(2, 3, 4, 5, 28, 29)], '1H-1,2,3-triazole': [(10, 11, 12, 26, 27)], 'quinoline': [(21, 20, 19, 18, 17, 15, 14, 13, 25, 24)]}"
O=S(=O)(CCCNCCc1ccc(O)c2nc(O)sc12)NCCOCCc1cccc(Cl)c1,"{'Dialkylether': [(23, 22, 24)], 'Secondary aliphatic amine': [(6,)], 'Phenol': [(13, 12), (17, 16)], 'Arylchloride': [(31, 30)], 'Sulfonamide': [(1, 0, 2, 20)], 'Benzene': [(26, 27, 28, 29, 30, 32)], 'benzo[d]thiazole': [(11, 10, 9, 19, 18, 16, 15, 14, 12)]}"
NC12CC3CC(CC(C3)C1)C2,"{'Primary aliphatic amine': [(0,)]}"
CNC(=O)c1cc(-c2nc(N3CCOCC3)cc(C3(S(C)(=O)=O)CC3)n2)c2cc[nH]c2c1,"{'Secondary amide': [(2, 3, 1, 0)], 'Sulfonyl': [(19, 21, 22)], 'pyrimidine': [(16, 9, 8, 7, 25, 17)], 'morpholine': [(11, 12, 13, 14, 15, 10)], '1H-indole': [(5, 4, 31, 30, 29, 28, 27, 26, 6)]}"
O=c1ccc(=O)c2ccccc2[nH]1,"{'Lactam': [(2, 1, 0, 12)], 'Oxoarene': [(4, 5)], 'Benzene': [(6, 7, 8, 9, 10, 11)]}"
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,"{'Secondary aromatic amine': [(6,)], 'Secondary mixed amine': [(3,)], 'Tertiary amide': [(12, 13, 14, 15, 16)], 'Phenol': [(18, 17)], 'Oxoarene': [(19, 20), (21, 22)], 'Benzene': [(7, 8, 9, 10, 11, 17)], 'furan': [(24, 25, 26, 28, 23)]}"
Fc1ccc(CN2CCN(C3=Nn4c(nnc4C(F)(F)F)CC3)CC2)cc1,"{'Amidine': [(9, 10, 11)], 'Arylfluoride': [(0, 1)], 'Trifluoromethyl': [(18, 17, 19, 20)], 'Benzene': [(1, 2, 3, 4, 25, 26)], '4H-1,2,4-triazole': [(13, 12, 16, 15, 14)], 'piperazine': [(7, 8, 9, 23, 24, 6)]}"
O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(NC(=O)C2(c3ccc(Cl)cc3)CCCC2)o1,"{'Secondary amide': [(1, 0, 2, 3), (20, 21, 19, 18)], 'Arylchloride': [(27, 26)], 'Hetero N nonbasic': [(16,), (17,)], 'Hetero O': [(34,)], 'Benzene': [(3, 4, 5, 6, 13, 14), (23, 24, 25, 26, 28, 29)], 'morpholine': [(8, 9, 10, 11, 12, 7)]}"
CC[C@H](NC(=O)c1c(CN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,"{'Tertiary aliphatic amine': [(9,)], 'Secondary amide': [(4, 5, 3, 2)], 'Benzene': [(13, 14, 15, 16, 17, 18), (26, 27, 28, 29, 30, 31)], 'quinoline': [(23, 22, 21, 20, 19, 12, 7, 6, 25, 24)]}"
CCOC(=O)Nc1cccc([C@@H](c2ccc(C(=O)N(C)CC)cc2)N2CCN(Cc3nc[nH]c3C)CC2)c1,"{'Tertiary amide': [(16, 17, 18, 19, 20)], 'Urethane': [(5, 3, 4, 2)], 'Benzene': [(6, 7, 8, 9, 10, 37), (12, 13, 14, 15, 22, 23)], 'imidazole': [(29, 33, 32, 31, 30)], 'piperazine': [(25, 26, 27, 35, 36, 24)]}"
Nc1nc(-c2ccccc2)cs1,"{'Isothiourea': [(2, 1, 11, 0)], 'Benzene': [(4, 5, 6, 7, 8, 9)], 'thiazole': [(3, 10, 11, 1, 2)]}"
COc1ccnc(CCc2nc3cc(Br)cnc3[nH]2)c1,"{'Alkylarylether': [(1, 2, 0)], 'Arylbromide': [(14, 13)], 'imidazole': [(11, 17, 18, 9, 10)], 'pyridine': [(2, 3, 4, 5, 6, 19), (12, 11, 17, 16, 15, 13)]}"
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,"{'Primary aromatic amine': [(0, 1), (14, 13)], 'Arylchloride': [(10, 9), (12, 11)], 'Benzene': [(5, 6, 7, 8, 9, 11)], '1,2,4-triazine': [(13, 4, 3, 2, 1, 15)]}"
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,"{'Dialkylthioether': [(15, 14, 16)], 'Alkylarylether': [(2, 3, 1)], 'Secondary amide': [(9, 10, 11, 12)], 'imidazole': [(19, 24, 25, 17, 18)], 'pyridine': [(23, 22, 21, 20, 19, 24)], 'benzofuran': [(3, 4, 5, 6, 7, 8, 26, 28, 29)]}"
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,"{'Secondary aliphatic amine': [(14,)], 'Carboxylic acid': [(26, 27, 28)], 'Carboxylic ester': [(3, 4, 2, 1)], 'Lactam': [(15, 29, 30, 24)], 'Benzene': [(8, 9, 10, 11, 12, 13), (18, 19, 20, 21, 22, 23)]}"
COc1ccc(Cl)c(Nc2ncnc3cc(OCC4CCN(C)CC4)c(OC)cc23)c1,"{'Alkylarylether': [(1, 2, 0), (16, 15, 17), (26, 25, 27)], 'Arylchloride': [(6, 5)], 'Benzene': [(2, 3, 4, 5, 7, 30)], 'piperidine': [(18, 19, 20, 21, 23, 24)], 'quinazoline': [(25, 15, 14, 13, 12, 11, 10, 9, 29, 28)]}"
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc(N)c3)n2)CC1,"{'Primary aromatic amine': [(21, 20)], 'Sulfonyl': [(1, 2, 3)], 'Benzene': [(16, 17, 18, 19, 20, 22)], 'pyrimidine': [(6, 5, 23, 15, 14, 7)], 'morpholine': [(9, 10, 11, 12, 13, 8)]}"
Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,"{'Primary aromatic amine': [(0, 1)], 'Secondary amide': [(22, 23, 24, 25)], 'Sulfonamide': [(9, 10, 11, 12)], 'Benzene': [(5, 6, 7, 8, 18, 19)], 'pyridine': [(26, 25, 30, 29, 28, 27)], 'pyrazine': [(1, 21, 20, 4, 3, 2)], 'morpholine': [(13, 14, 15, 16, 17, 12)]}"
CS(=O)(=O)NCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,"{'Primary aliphatic amine': [(11,)], 'Secondary amide': [(8, 9, 7, 6)], 'Arylchloride': [(30, 29)], 'Sulfonamide': [(1, 2, 3, 4)], 'Benzene': [(26, 27, 28, 29, 31, 32)], '1H-pyrrole': [(22, 23, 19, 20, 21)], 'piperidine': [(10, 12, 13, 14, 24, 25)], 'pyrimidine': [(23, 15, 16, 17, 18, 19)]}"
CN1CCN(c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cn2)CC1,"{'Secondary amide': [(10, 11, 9, 8)], 'Arylfluoride': [(23, 22)], 'Hetero N nonbasic': [(13,), (14,)], 'Hetero O': [(24,)], 'Benzene': [(17, 18, 19, 20, 21, 22)], 'pyridine': [(7, 6, 5, 26, 25, 8)], 'piperazine': [(2, 3, 4, 27, 28, 1)]}"
CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2cc(Br)ccc12)c1ccccc1,"{'Secondary amide': [(4, 5, 3, 2)], 'Arylbromide': [(22, 21)], 'Sulfoxide': [(8,)], 'Benzene': [(12, 13, 14, 15, 16, 17), (26, 27, 28, 29, 30, 31)], 'quinoline': [(23, 21, 20, 19, 18, 11, 7, 6, 25, 24)]}"
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3c(F)cc(F)cn23)n1,"{'Alkylarylether': [(1, 2, 0)], 'Tertiary amide': [(9, 11, 8, 7, 12)], 'Arylchloride': [(22, 21)], 'Arylfluoride': [(29, 28), (32, 31)], 'Benzene': [(2, 3, 4, 14, 15, 16)], 'imidazole': [(24, 25, 26, 27, 34)], 'pyridine': [(30, 28, 27, 34, 33, 31)], 'piperazine': [(6, 7, 8, 12, 13, 5)], 'pyrimidine': [(21, 20, 19, 18, 35, 23)]}"
CON(C)C(=O)c1c(Cn2c(C)nc(Cl)c2Cl)sc2c1c(=O)n(C)c(=O)n2CC(C)C,"{'Hydroxamic acid ester': [(4, 5, 2, 1, 0)], 'Arylchloride': [(14, 13), (16, 15)], 'imidazole': [(13, 15, 9, 10, 12)], 'thiophene': [(6, 19, 18, 17, 7)], 'uracil': [(21, 20, 19, 18, 26, 24, 25, 22)]}"
NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,"{'Primary aliphatic amine': [(0,)], 'Secondary amide': [(2, 3, 4, 5)], 'Arylchloride': [(10, 9)], 'Benzene': [(6, 7, 8, 9, 11, 12)], '1H-pyrrole': [(26, 27, 23, 24, 25)], 'piperidine': [(1, 16, 17, 18, 28, 29)], 'pyrimidine': [(27, 19, 20, 21, 22, 23)]}"
O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1n[nH]c2ccccc12,"{'Secondary hydroxyl': [(5, 4)], 'Alkylarylether': [(11, 12, 10)], 'Secondary amide': [(1, 0, 2, 3)], 'Arylchloride': [(16, 15), (18, 17)], 'Benzene': [(12, 13, 14, 15, 17, 19)], 'piperidine': [(10, 9, 8, 7, 21, 20)], '1H-indazole': [(28, 27, 26, 25, 24, 23, 22, 30, 29)]}"
COc1cc(N2CCN(C)CC2)c2nc(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(N(C)C)c2c1,"{'Alkylarylether': [(1, 2, 0)], 'Tertiary mixed amine': [(32,)], 'Secondary amide': [(15, 16, 17, 18)], 'Benzene': [(18, 19, 20, 21, 28, 29)], 'piperazine': [(6, 7, 8, 10, 11, 5)], 'morpholine': [(23, 24, 25, 26, 27, 22)], 'quinoline': [(2, 3, 4, 12, 13, 14, 30, 31, 35, 36)]}"
Cc1nn(C2CCN(C)CC2)cc1-c1cnc(N)c(-c2nc3ccccc3o2)c1,"{'Primary aromatic amine': [(17, 16)], 'pyrazole': [(12, 11, 3, 2, 1)], 'piperidine': [(4, 5, 6, 7, 9, 10)], 'pyridine': [(28, 18, 16, 15, 14, 13)], 'benzo[d]oxazole': [(23, 24, 25, 26, 27, 19, 20, 21, 22)]}"
CC1C(=O)Nc2ccccc2N1C(=O)c1ccccc1,"{'Tertiary amide': [(12, 13, 11, 10, 1)], 'Lactam': [(1, 2, 3, 4)], 'Benzene': [(5, 6, 7, 8, 9, 10), (14, 15, 16, 17, 18, 19)]}"
CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,"{'oxazole': [(9, 8, 30, 11, 10)], 'piperazine': [(4, 5, 6, 31, 32, 3)], '1H-indole': [(16, 17, 18, 19, 20, 21, 22, 23, 15)], '1H-indazole': [(13, 14, 24, 25, 26, 27, 28, 29, 12)]}"
